State,Year,commodity,total_production
IDAHO,1943,Milk,1369000000.0
ILLINOIS,1943,Milk,5352000000.0
INDIANA,1943,Milk,3476000000.0
IOWA,1943,Milk,6979000000.0
KANSAS,1943,Milk,3260000000.0
KENTUCKY,1943,Milk,2093000000.0
LOUISIANA,1943,Milk,686000000.0
MAINE,1943,Milk,608000000.0
MARYLAND,1943,Milk,955000000.0
MASSACHUSETTS,1943,Milk,780000000.0
MICHIGAN,1943,Milk,5182000000.0
MINNESOTA,1943,Milk,8810000000.0
MISSISSIPPI,1943,Milk,1335000000.0
MISSOURI,1943,Milk,3751000000.0
MONTANA,1943,Milk,760000000.0
NEBRASKA,1943,Milk,2974000000.0
NEVADA,1943,Milk,107000000.0
NEW HAMPSHIRE,1943,Milk,338000000.0
NEW JERSEY,1943,Milk,1010000000.0
NEW MEXICO,1943,Milk,300000000.0
NEW YORK,1943,Milk,7741000000.0
NORTH CAROLINA,1943,Milk,1465000000.0
NORTH DAKOTA,1943,Milk,2198000000.0
OHIO,1943,Milk,4874000000.0
OKLAHOMA,1943,Milk,2692000000.0
OREGON,1943,Milk,1411000000.0
PENNSYLVANIA,1943,Milk,4922000000.0
RHODE ISLAND,1943,Milk,128000000.0
SOUTH CAROLINA,1943,Milk,589000000.0
SOUTH DAKOTA,1943,Milk,1804000000.0
TENNESSEE,1943,Milk,2196000000.0
TEXAS,1943,Milk,4269000000.0
UTAH,1943,Milk,645000000.0
VERMONT,1943,Milk,1463000000.0
VIRGINIA,1943,Milk,1626000000.0
WASHINGTON,1943,Milk,1976000000.0
WEST VIRGINIA,1943,Milk,798000000.0
WISCONSIN,1943,Milk,14100000000.0
WYOMING,1943,Milk,302000000.0
ALABAMA,1944,Milk,1360000000.0
ARIZONA,1944,Milk,254000000.0
ARKANSAS,1944,Milk,1430000000.0
CALIFORNIA,1944,Milk,5479000000.0
COLORADO,1944,Milk,1056000000.0
CONNECTICUT,1944,Milk,694000000.0
DELAWARE,1944,Milk,163000000.0
FLORIDA,1944,Milk,441000000.0
GEORGIA,1944,Milk,1127000000.0
IDAHO,1944,Milk,1405000000.0
ILLINOIS,1944,Milk,5503000000.0
INDIANA,1944,Milk,3556000000.0
IOWA,1944,Milk,6655000000.0
KANSAS,1944,Milk,3100000000.0
KENTUCKY,1944,Milk,2121000000.0
LOUISIANA,1944,Milk,696000000.0
MAINE,1944,Milk,654000000.0
MARYLAND,1944,Milk,986000000.0
MASSACHUSETTS,1944,Milk,807000000.0
MICHIGAN,1944,Milk,5240000000.0
MINNESOTA,1944,Milk,8390000000.0
MISSISSIPPI,1944,Milk,1419000000.0
MISSOURI,1944,Milk,3994000000.0
MONTANA,1944,Milk,721000000.0
NEBRASKA,1944,Milk,2625000000.0
NEVADA,1944,Milk,103000000.0
NEW HAMPSHIRE,1944,Milk,343000000.0
NEW JERSEY,1944,Milk,1015000000.0
NEW MEXICO,1944,Milk,266000000.0
NEW YORK,1944,Milk,7791000000.0
NORTH CAROLINA,1944,Milk,1509000000.0
NORTH DAKOTA,1944,Milk,2099000000.0
OHIO,1944,Milk,4968000000.0
OKLAHOMA,1944,Milk,2657000000.0
OREGON,1944,Milk,1408000000.0
PENNSYLVANIA,1944,Milk,5072000000.0
RHODE ISLAND,1944,Milk,132000000.0
SOUTH CAROLINA,1944,Milk,604000000.0
SOUTH DAKOTA,1944,Milk,1710000000.0
TENNESSEE,1944,Milk,2221000000.0
TEXAS,1944,Milk,4218000000.0
UTAH,1944,Milk,690000000.0
VERMONT,1944,Milk,1505000000.0
VIRGINIA,1944,Milk,1672000000.0
WASHINGTON,1944,Milk,2006000000.0
WEST VIRGINIA,1944,Milk,816000000.0
WISCONSIN,1944,Milk,14042000000.0
WYOMING,1944,Milk,300000000.0
ALABAMA,1945,Milk,1357000000.0
ARIZONA,1945,Milk,258000000.0
ARKANSAS,1945,Milk,1478000000.0
CALIFORNIA,1945,Milk,5720000000.0
COLORADO,1945,Milk,1045000000.0
CONNECTICUT,1945,Milk,679000000.0
DELAWARE,1945,Milk,179000000.0
FLORIDA,1945,Milk,468000000.0
GEORGIA,1945,Milk,1152000000.0
IDAHO,1945,Milk,1349000000.0
ILLINOIS,1945,Milk,5777000000.0
INDIANA,1945,Milk,3814000000.0
IOWA,1945,Milk,6702000000.0
KANSAS,1945,Milk,2943000000.0
KENTUCKY,1945,Milk,2226000000.0
LOUISIANA,1945,Milk,693000000.0
MAINE,1945,Milk,645000000.0
MARYLAND,1945,Milk,1081000000.0
MASSACHUSETTS,1945,Milk,799000000.0
MICHIGAN,1945,Milk,5506000000.0
MINNESOTA,1945,Milk,8599000000.0
MISSISSIPPI,1945,Milk,1455000000.0
MISSOURI,1945,Milk,4100000000.0
MONTANA,1945,Milk,689000000.0
NEBRASKA,1945,Milk,2501000000.0
NEVADA,1945,Milk,97000000.0
NEW HAMPSHIRE,1945,Milk,352000000.0
NEW JERSEY,1945,Milk,1031000000.0
NEW MEXICO,1945,Milk,251000000.0
NEW YORK,1945,Milk,8168000000.0
NORTH CAROLINA,1945,Milk,1495000000.0
NORTH DAKOTA,1945,Milk,1970000000.0
OHIO,1945,Milk,5292000000.0
OKLAHOMA,1945,Milk,2562000000.0
OREGON,1945,Milk,1354000000.0
PENNSYLVANIA,1945,Milk,5375000000.0
RHODE ISLAND,1945,Milk,133000000.0
SOUTH CAROLINA,1945,Milk,600000000.0
SOUTH DAKOTA,1945,Milk,1650000000.0
TENNESSEE,1945,Milk,2220000000.0
TEXAS,1945,Milk,4068000000.0
UTAH,1945,Milk,710000000.0
VERMONT,1945,Milk,1534000000.0
VIRGINIA,1945,Milk,1720000000.0
WASHINGTON,1945,Milk,1947000000.0
WEST VIRGINIA,1945,Milk,857000000.0
WISCONSIN,1945,Milk,14939000000.0
WYOMING,1945,Milk,288000000.0
ALABAMA,1946,Milk,1341000000.0
ARIZONA,1946,Milk,244000000.0
ARKANSAS,1946,Milk,1361000000.0
CALIFORNIA,1946,Milk,5866000000.0
COLORADO,1946,Milk,995000000.0
CONNECTICUT,1946,Milk,652000000.0
DELAWARE,1946,Milk,176000000.0
FLORIDA,1946,Milk,485000000.0
GEORGIA,1946,Milk,1167000000.0
IDAHO,1946,Milk,1262000000.0
ILLINOIS,1946,Milk,5580000000.0
INDIANA,1946,Milk,3782000000.0
IOWA,1946,Milk,6687000000.0
KANSAS,1946,Milk,2824000000.0
KENTUCKY,1946,Milk,2272000000.0
LOUISIANA,1946,Milk,667000000.0
MAINE,1946,Milk,620000000.0
MARYLAND,1946,Milk,1115000000.0
MASSACHUSETTS,1946,Milk,769000000.0
MICHIGAN,1946,Milk,5445000000.0
MINNESOTA,1946,Milk,8747000000.0
MISSISSIPPI,1946,Milk,1402000000.0
MISSOURI,1946,Milk,4026000000.0
MONTANA,1946,Milk,663000000.0
NEBRASKA,1946,Milk,2484000000.0
NEVADA,1946,Milk,97000000.0
NEW HAMPSHIRE,1946,Milk,333000000.0
NEW JERSEY,1946,Milk,1043000000.0
NEW MEXICO,1946,Milk,248000000.0
NEW YORK,1946,Milk,7783000000.0
NORTH CAROLINA,1946,Milk,1468000000.0
NORTH DAKOTA,1946,Milk,1949000000.0
OHIO,1946,Milk,5139000000.0
OKLAHOMA,1946,Milk,2352000000.0
OREGON,1946,Milk,1284000000.0
PENNSYLVANIA,1946,Milk,5233000000.0
RHODE ISLAND,1946,Milk,128000000.0
SOUTH CAROLINA,1946,Milk,580000000.0
SOUTH DAKOTA,1946,Milk,1600000000.0
TENNESSEE,1946,Milk,2220000000.0
TEXAS,1946,Milk,3745000000.0
UTAH,1946,Milk,672000000.0
VERMONT,1946,Milk,1451000000.0
VIRGINIA,1946,Milk,1735000000.0
WASHINGTON,1946,Milk,1891000000.0
WEST VIRGINIA,1946,Milk,827000000.0
WISCONSIN,1946,Milk,14993000000.0
WYOMING,1946,Milk,294000000.0
ALABAMA,1947,Milk,1287000000.0
ARIZONA,1947,Milk,260000000.0
ARKANSAS,1947,Milk,1294000000.0
CALIFORNIA,1947,Milk,5974000000.0
COLORADO,1947,Milk,975000000.0
CONNECTICUT,1947,Milk,666000000.0
DELAWARE,1947,Milk,178000000.0
FLORIDA,1947,Milk,502000000.0
GEORGIA,1947,Milk,1159000000.0
IDAHO,1947,Milk,1271000000.0
ILLINOIS,1947,Milk,5366000000.0
INDIANA,1947,Milk,3695000000.0
IOWA,1947,Milk,6520000000.0
KANSAS,1947,Milk,2775000000.0
KENTUCKY,1947,Milk,2281000000.0
LOUISIANA,1947,Milk,679000000.0
MAINE,1947,Milk,628000000.0
MARYLAND,1947,Milk,1172000000.0
MASSACHUSETTS,1947,Milk,777000000.0
MICHIGAN,1947,Milk,5441000000.0
MINNESOTA,1947,Milk,8398000000.0
MISSISSIPPI,1947,Milk,1392000000.0
MISSOURI,1947,Milk,3952000000.0
MONTANA,1947,Milk,634000000.0
NEBRASKA,1947,Milk,2404000000.0
NEVADA,1947,Milk,100000000.0
NEW HAMPSHIRE,1947,Milk,341000000.0
NEW JERSEY,1947,Milk,1072000000.0
NEW MEXICO,1947,Milk,235000000.0
NEW YORK,1947,Milk,8157000000.0
NORTH CAROLINA,1947,Milk,1486000000.0
NORTH DAKOTA,1947,Milk,1905000000.0
OHIO,1947,Milk,5156000000.0
OKLAHOMA,1947,Milk,2247000000.0
OREGON,1947,Milk,1295000000.0
PENNSYLVANIA,1947,Milk,5302000000.0
RHODE ISLAND,1947,Milk,130000000.0
SOUTH CAROLINA,1947,Milk,565000000.0
SOUTH DAKOTA,1947,Milk,1489000000.0
TENNESSEE,1947,Milk,2246000000.0
TEXAS,1947,Milk,3552000000.0
UTAH,1947,Milk,651000000.0
VERMONT,1947,Milk,1490000000.0
VIRGINIA,1947,Milk,1785000000.0
WASHINGTON,1947,Milk,1795000000.0
WEST VIRGINIA,1947,Milk,820000000.0
WISCONSIN,1947,Milk,15034000000.0
WYOMING,1947,Milk,281000000.0
ALABAMA,1948,Milk,1239000000.0
ARIZONA,1948,Milk,252000000.0
ARKANSAS,1948,Milk,1298000000.0
CALIFORNIA,1948,Milk,5785000000.0
COLORADO,1948,Milk,916000000.0
CONNECTICUT,1948,Milk,639000000.0
DELAWARE,1948,Milk,176000000.0
FLORIDA,1948,Milk,523000000.0
GEORGIA,1948,Milk,1118000000.0
IDAHO,1948,Milk,1242000000.0
ILLINOIS,1948,Milk,5168000000.0
INDIANA,1948,Milk,3655000000.0
IOWA,1948,Milk,6076000000.0
KANSAS,1948,Milk,2614000000.0
KENTUCKY,1948,Milk,2243000000.0
LOUISIANA,1948,Milk,695000000.0
MAINE,1948,Milk,576000000.0
MARYLAND,1948,Milk,1161000000.0
MASSACHUSETTS,1948,Milk,754000000.0
MICHIGAN,1948,Milk,5078000000.0
MINNESOTA,1948,Milk,7960000000.0
MISSISSIPPI,1948,Milk,1396000000.0
MISSOURI,1948,Milk,3939000000.0
MONTANA,1948,Milk,609000000.0
NEBRASKA,1948,Milk,2275000000.0
NEVADA,1948,Milk,95000000.0
NEW HAMPSHIRE,1948,Milk,330000000.0
NEW JERSEY,1948,Milk,1056000000.0
NEW MEXICO,1948,Milk,219000000.0
NEW YORK,1948,Milk,7959000000.0
NORTH CAROLINA,1948,Milk,1478000000.0
NORTH DAKOTA,1948,Milk,1725000000.0
OHIO,1948,Milk,5116000000.0
OKLAHOMA,1948,Milk,2030000000.0
OREGON,1948,Milk,1233000000.0
PENNSYLVANIA,1948,Milk,5247000000.0
RHODE ISLAND,1948,Milk,129000000.0
SOUTH CAROLINA,1948,Milk,557000000.0
SOUTH DAKOTA,1948,Milk,1417000000.0
TENNESSEE,1948,Milk,2196000000.0
TEXAS,1948,Milk,3319000000.0
UTAH,1948,Milk,649000000.0
VERMONT,1948,Milk,1442000000.0
VIRGINIA,1948,Milk,1874000000.0
WASHINGTON,1948,Milk,1760000000.0
WEST VIRGINIA,1948,Milk,811000000.0
WISCONSIN,1948,Milk,14384000000.0
WYOMING,1948,Milk,258000000.0
ALABAMA,1949,Milk,1274000000.0
ARIZONA,1949,Milk,266000000.0
ARKANSAS,1949,Milk,1292000000.0
CALIFORNIA,1949,Milk,5866000000.0
COLORADO,1949,Milk,906000000.0
CONNECTICUT,1949,Milk,691000000.0
DELAWARE,1949,Milk,181000000.0
FLORIDA,1949,Milk,580000000.0
GEORGIA,1949,Milk,1146000000.0
IDAHO,1949,Milk,1160000000.0
ILLINOIS,1949,Milk,5343000000.0
INDIANA,1949,Milk,3744000000.0
IOWA,1949,Milk,6097000000.0
KANSAS,1949,Milk,2499000000.0
KENTUCKY,1949,Milk,2416000000.0
LOUISIANA,1949,Milk,720000000.0
MAINE,1949,Milk,610000000.0
MARYLAND,1949,Milk,1221000000.0
MASSACHUSETTS,1949,Milk,762000000.0
MICHIGAN,1949,Milk,5351000000.0
MINNESOTA,1949,Milk,8304000000.0
MISSISSIPPI,1949,Milk,1425000000.0
MISSOURI,1949,Milk,4048000000.0
MONTANA,1949,Milk,571000000.0
NEBRASKA,1949,Milk,2223000000.0
NEVADA,1949,Milk,90000000.0
NEW HAMPSHIRE,1949,Milk,339000000.0
NEW JERSEY,1949,Milk,1132000000.0
NEW MEXICO,1949,Milk,221000000.0
NEW YORK,1949,Milk,8698000000.0
NORTH CAROLINA,1949,Milk,1529000000.0
NORTH DAKOTA,1949,Milk,1678000000.0
OHIO,1949,Milk,5303000000.0
OKLAHOMA,1949,Milk,1978000000.0
OREGON,1949,Milk,1247000000.0
PENNSYLVANIA,1949,Milk,5595000000.0
RHODE ISLAND,1949,Milk,139000000.0
SOUTH CAROLINA,1949,Milk,553000000.0
SOUTH DAKOTA,1949,Milk,1369000000.0
TENNESSEE,1949,Milk,2288000000.0
TEXAS,1949,Milk,3303000000.0
UTAH,1949,Milk,637000000.0
VERMONT,1949,Milk,1537000000.0
VIRGINIA,1949,Milk,1940000000.0
WASHINGTON,1949,Milk,1752000000.0
WEST VIRGINIA,1949,Milk,836000000.0
WISCONSIN,1949,Milk,14998000000.0
WYOMING,1949,Milk,245000000.0
ALABAMA,1950,Milk,1292000000.0
ARIZONA,1950,Milk,271000000.0
ARKANSAS,1950,Milk,1292000000.0
CALIFORNIA,1950,Milk,5991000000.0
COLORADO,1950,Milk,922000000.0
CONNECTICUT,1950,Milk,697000000.0
DELAWARE,1950,Milk,186000000.0
FLORIDA,1950,Milk,598000000.0
GEORGIA,1950,Milk,1174000000.0
IDAHO,1950,Milk,1197000000.0
ILLINOIS,1950,Milk,5208000000.0
INDIANA,1950,Milk,3708000000.0
IOWA,1950,Milk,6171000000.0
KANSAS,1950,Milk,2548000000.0
KENTUCKY,1950,Milk,2428000000.0
LOUISIANA,1950,Milk,719000000.0
MAINE,1950,Milk,620000000.0
MARYLAND,1950,Milk,1254000000.0
MASSACHUSETTS,1950,Milk,780000000.0
MICHIGAN,1950,Milk,5420000000.0
MINNESOTA,1950,Milk,8067000000.0
MISSISSIPPI,1950,Milk,1423000000.0
MISSOURI,1950,Milk,4132000000.0
MONTANA,1950,Milk,565000000.0
NEBRASKA,1950,Milk,2250000000.0
NEVADA,1950,Milk,91000000.0
NEW HAMPSHIRE,1950,Milk,344000000.0
NEW JERSEY,1950,Milk,1140000000.0
NEW MEXICO,1950,Milk,215000000.0
NEW YORK,1950,Milk,8853000000.0
NORTH CAROLINA,1950,Milk,1561000000.0
NORTH DAKOTA,1950,Milk,1699000000.0
OHIO,1950,Milk,5273000000.0
OKLAHOMA,1950,Milk,1991000000.0
OREGON,1950,Milk,1253000000.0
PENNSYLVANIA,1950,Milk,5631000000.0
RHODE ISLAND,1950,Milk,137000000.0
SOUTH CAROLINA,1950,Milk,556000000.0
SOUTH DAKOTA,1950,Milk,1402000000.0
TENNESSEE,1950,Milk,2329000000.0
TEXAS,1950,Milk,3451000000.0
UTAH,1950,Milk,655000000.0
VERMONT,1950,Milk,1516000000.0
VIRGINIA,1950,Milk,1976000000.0
WASHINGTON,1950,Milk,1746000000.0
WEST VIRGINIA,1950,Milk,834000000.0
WISCONSIN,1950,Milk,14796000000.0
WYOMING,1950,Milk,239000000.0
ALABAMA,1951,Milk,1249000000.0
ARIZONA,1951,Milk,276000000.0
ARKANSAS,1951,Milk,1210000000.0
CALIFORNIA,1951,Milk,6014000000.0
COLORADO,1951,Milk,886000000.0
CONNECTICUT,1951,Milk,693000000.0
DELAWARE,1951,Milk,189000000.0
FLORIDA,1951,Milk,631000000.0
GEORGIA,1951,Milk,1154000000.0
IDAHO,1951,Milk,1214000000.0
ILLINOIS,1951,Milk,4998000000.0
INDIANA,1951,Milk,3597000000.0
IOWA,1951,Milk,5930000000.0
KANSAS,1951,Milk,2460000000.0
KENTUCKY,1951,Milk,2392000000.0
LOUISIANA,1951,Milk,731000000.0
MAINE,1951,Milk,616000000.0
MARYLAND,1951,Milk,1265000000.0
MASSACHUSETTS,1951,Milk,779000000.0
MICHIGAN,1951,Milk,5300000000.0
MINNESOTA,1951,Milk,7942000000.0
MISSISSIPPI,1951,Milk,1395000000.0
MISSOURI,1951,Milk,4040000000.0
MONTANA,1951,Milk,530000000.0
NEBRASKA,1951,Milk,2149000000.0
NEVADA,1951,Milk,85000000.0
NEW HAMPSHIRE,1951,Milk,336000000.0
NEW JERSEY,1951,Milk,1134000000.0
NEW MEXICO,1951,Milk,210000000.0
NEW YORK,1951,Milk,8811000000.0
NORTH CAROLINA,1951,Milk,1589000000.0
NORTH DAKOTA,1951,Milk,1700000000.0
OHIO,1951,Milk,5141000000.0
OKLAHOMA,1951,Milk,1814000000.0
OREGON,1951,Milk,1196000000.0
PENNSYLVANIA,1951,Milk,5582000000.0
RHODE ISLAND,1951,Milk,138000000.0
SOUTH CAROLINA,1951,Milk,562000000.0
SOUTH DAKOTA,1951,Milk,1389000000.0
TENNESSEE,1951,Milk,2311000000.0
TEXAS,1951,Milk,3220000000.0
UTAH,1951,Milk,657000000.0
VERMONT,1951,Milk,1495000000.0
VIRGINIA,1951,Milk,1917000000.0
WASHINGTON,1951,Milk,1660000000.0
WEST VIRGINIA,1951,Milk,816000000.0
WISCONSIN,1951,Milk,15047000000.0
WYOMING,1951,Milk,231000000.0
ALABAMA,1952,Milk,1258000000.0
ARIZONA,1952,Milk,291000000.0
ARKANSAS,1952,Milk,1168000000.0
CALIFORNIA,1952,Milk,6074000000.0
COLORADO,1952,Milk,864000000.0
CONNECTICUT,1952,Milk,697000000.0
DELAWARE,1952,Milk,198000000.0
FLORIDA,1952,Milk,681000000.0
GEORGIA,1952,Milk,1147000000.0
IDAHO,1952,Milk,1226000000.0
ILLINOIS,1952,Milk,4961000000.0
INDIANA,1952,Milk,3606000000.0
IOWA,1952,Milk,5676000000.0
KANSAS,1952,Milk,2328000000.0
KENTUCKY,1952,Milk,2313000000.0
LOUISIANA,1952,Milk,760000000.0
MAINE,1952,Milk,622000000.0
MARYLAND,1952,Milk,1305000000.0
MASSACHUSETTS,1952,Milk,783000000.0
MICHIGAN,1952,Milk,5396000000.0
MINNESOTA,1952,Milk,8088000000.0
MISSISSIPPI,1952,Milk,1356000000.0
MISSOURI,1952,Milk,3817000000.0
MONTANA,1952,Milk,513000000.0
NEBRASKA,1952,Milk,2103000000.0
NEVADA,1952,Milk,81000000.0
NEW HAMPSHIRE,1952,Milk,345000000.0
NEW JERSEY,1952,Milk,1136000000.0
NEW MEXICO,1952,Milk,210000000.0
NEW YORK,1952,Milk,8960000000.0
NORTH CAROLINA,1952,Milk,1615000000.0
NORTH DAKOTA,1952,Milk,1723000000.0
OHIO,1952,Milk,5343000000.0
OKLAHOMA,1952,Milk,1695000000.0
OREGON,1952,Milk,1176000000.0
PENNSYLVANIA,1952,Milk,5719000000.0
RHODE ISLAND,1952,Milk,135000000.0
SOUTH CAROLINA,1952,Milk,564000000.0
SOUTH DAKOTA,1952,Milk,1297000000.0
TENNESSEE,1952,Milk,2294000000.0
TEXAS,1952,Milk,3119000000.0
UTAH,1952,Milk,662000000.0
VERMONT,1952,Milk,1522000000.0
VIRGINIA,1952,Milk,1890000000.0
WASHINGTON,1952,Milk,1674000000.0
WEST VIRGINIA,1952,Milk,786000000.0
WISCONSIN,1952,Milk,15272000000.0
WYOMING,1952,Milk,222000000.0
ALABAMA,1953,Milk,1308000000.0
ARIZONA,1953,Milk,310000000.0
ARKANSAS,1953,Milk,1261000000.0
CALIFORNIA,1953,Milk,6610000000.0
COLORADO,1953,Milk,891000000.0
CONNECTICUT,1953,Milk,721000000.0
DELAWARE,1953,Milk,202000000.0
FLORIDA,1953,Milk,768000000.0
GEORGIA,1953,Milk,1156000000.0
IDAHO,1953,Milk,1390000000.0
ILLINOIS,1953,Milk,5162000000.0
INDIANA,1953,Milk,3750000000.0
IOWA,1953,Milk,5993000000.0
KANSAS,1953,Milk,2406000000.0
KENTUCKY,1953,Milk,2414000000.0
LOUISIANA,1953,Milk,782000000.0
MAINE,1953,Milk,675000000.0
MARYLAND,1953,Milk,1385000000.0
MASSACHUSETTS,1953,Milk,817000000.0
MICHIGAN,1953,Milk,5506000000.0
MINNESOTA,1953,Milk,8590000000.0
MISSISSIPPI,1953,Milk,1481000000.0
MISSOURI,1953,Milk,3969000000.0
MONTANA,1953,Milk,535000000.0
NEBRASKA,1953,Milk,2256000000.0
NEVADA,1953,Milk,86000000.0
NEW HAMPSHIRE,1953,Milk,372000000.0
NEW JERSEY,1953,Milk,1152000000.0
NEW MEXICO,1953,Milk,218000000.0
NEW YORK,1953,Milk,9340000000.0
NORTH CAROLINA,1953,Milk,1677000000.0
NORTH DAKOTA,1953,Milk,1759000000.0
OHIO,1953,Milk,5639000000.0
OKLAHOMA,1953,Milk,1774000000.0
OREGON,1953,Milk,1214000000.0
PENNSYLVANIA,1953,Milk,5933000000.0
RHODE ISLAND,1953,Milk,142000000.0
SOUTH CAROLINA,1953,Milk,577000000.0
SOUTH DAKOTA,1953,Milk,1369000000.0
TENNESSEE,1953,Milk,2421000000.0
TEXAS,1953,Milk,3110000000.0
UTAH,1953,Milk,705000000.0
VERMONT,1953,Milk,1646000000.0
VIRGINIA,1953,Milk,2019000000.0
WASHINGTON,1953,Milk,1772000000.0
WEST VIRGINIA,1953,Milk,796000000.0
WISCONSIN,1953,Milk,15947000000.0
WYOMING,1953,Milk,215000000.0
ALABAMA,1954,Milk,1213000000.0
ARIZONA,1954,Milk,348000000.0
ARKANSAS,1954,Milk,1270000000.0
CALIFORNIA,1954,Milk,7006000000.0
COLORADO,1954,Milk,920000000.0
CONNECTICUT,1954,Milk,736000000.0
DELAWARE,1954,Milk,202000000.0
FLORIDA,1954,Milk,800000000.0
GEORGIA,1954,Milk,1166000000.0
IDAHO,1954,Milk,1529000000.0
ILLINOIS,1954,Milk,5191000000.0
INDIANA,1954,Milk,3993000000.0
IOWA,1954,Milk,6003000000.0
KANSAS,1954,Milk,2465000000.0
KENTUCKY,1954,Milk,2444000000.0
LOUISIANA,1954,Milk,806000000.0
MAINE,1954,Milk,684000000.0
MARYLAND,1954,Milk,1440000000.0
MASSACHUSETTS,1954,Milk,813000000.0
MICHIGAN,1954,Milk,5423000000.0
MINNESOTA,1954,Milk,8615000000.0
MISSISSIPPI,1954,Milk,1462000000.0
MISSOURI,1954,Milk,4122000000.0
MONTANA,1954,Milk,540000000.0
NEBRASKA,1954,Milk,2313000000.0
NEVADA,1954,Milk,87000000.0
NEW HAMPSHIRE,1954,Milk,379000000.0
NEW JERSEY,1954,Milk,1175000000.0
NEW MEXICO,1954,Milk,218000000.0
NEW YORK,1954,Milk,9466000000.0
NORTH CAROLINA,1954,Milk,1672000000.0
NORTH DAKOTA,1954,Milk,1786000000.0
OHIO,1954,Milk,5676000000.0
OKLAHOMA,1954,Milk,1764000000.0
OREGON,1954,Milk,1238000000.0
PENNSYLVANIA,1954,Milk,6064000000.0
RHODE ISLAND,1954,Milk,145000000.0
SOUTH CAROLINA,1954,Milk,592000000.0
SOUTH DAKOTA,1954,Milk,1360000000.0
TENNESSEE,1954,Milk,2416000000.0
TEXAS,1954,Milk,3045000000.0
UTAH,1954,Milk,705000000.0
VERMONT,1954,Milk,1674000000.0
VIRGINIA,1954,Milk,2002000000.0
WASHINGTON,1954,Milk,1814000000.0
WEST VIRGINIA,1954,Milk,815000000.0
WISCONSIN,1954,Milk,16273000000.0
WYOMING,1954,Milk,224000000.0
ALABAMA,1955,Milk,1204000000.0
ARIZONA,1955,Milk,352000000.0
ARKANSAS,1955,Milk,1257000000.0
CALIFORNIA,1955,Milk,7241000000.0
COLORADO,1955,Milk,909000000.0
CONNECTICUT,1955,Milk,748000000.0
DELAWARE,1955,Milk,200000000.0
FLORIDA,1955,Milk,884000000.0
GEORGIA,1955,Milk,1149000000.0
IDAHO,1955,Milk,1518000000.0
ILLINOIS,1955,Milk,5027000000.0
INDIANA,1955,Milk,3845000000.0
IOWA,1955,Milk,5958000000.0
KANSAS,1955,Milk,2354000000.0
KENTUCKY,1955,Milk,2486000000.0
LOUISIANA,1955,Milk,803000000.0
MAINE,1955,Milk,682000000.0
MARYLAND,1955,Milk,1484000000.0
MASSACHUSETTS,1955,Milk,817000000.0
MICHIGAN,1955,Milk,5396000000.0
MINNESOTA,1955,Milk,8833000000.0
MISSISSIPPI,1955,Milk,1447000000.0
MISSOURI,1955,Milk,4120000000.0
MONTANA,1955,Milk,514000000.0
NEBRASKA,1955,Milk,2298000000.0
NEVADA,1955,Milk,87000000.0
NEW HAMPSHIRE,1955,Milk,391000000.0
NEW JERSEY,1955,Milk,1178000000.0
NEW MEXICO,1955,Milk,216000000.0
NEW YORK,1955,Milk,9824000000.0
NORTH CAROLINA,1955,Milk,1661000000.0
NORTH DAKOTA,1955,Milk,1785000000.0
OHIO,1955,Milk,5738000000.0
OKLAHOMA,1955,Milk,1710000000.0
OREGON,1955,Milk,1208000000.0
PENNSYLVANIA,1955,Milk,6411000000.0
RHODE ISLAND,1955,Milk,138000000.0
SOUTH CAROLINA,1955,Milk,591000000.0
SOUTH DAKOTA,1955,Milk,1368000000.0
TENNESSEE,1955,Milk,2372000000.0
TEXAS,1955,Milk,2988000000.0
UTAH,1955,Milk,697000000.0
VERMONT,1955,Milk,1726000000.0
VIRGINIA,1955,Milk,2002000000.0
WASHINGTON,1955,Milk,1819000000.0
WEST VIRGINIA,1955,Milk,815000000.0
WISCONSIN,1955,Milk,16482000000.0
WYOMING,1955,Milk,212000000.0
ALABAMA,1956,Milk,1178000000.0
ARIZONA,1956,Milk,370000000.0
ARKANSAS,1956,Milk,1216000000.0
CALIFORNIA,1956,Milk,7343000000.0
COLORADO,1956,Milk,888000000.0
CONNECTICUT,1956,Milk,751000000.0
DELAWARE,1956,Milk,198000000.0
FLORIDA,1956,Milk,1002000000.0
GEORGIA,1956,Milk,1156000000.0
IDAHO,1956,Milk,1510000000.0
ILLINOIS,1956,Milk,5138000000.0
INDIANA,1956,Milk,3683000000.0
IOWA,1956,Milk,6305000000.0
KANSAS,1956,Milk,2312000000.0
KENTUCKY,1956,Milk,2613000000.0
LOUISIANA,1956,Milk,829000000.0
MAINE,1956,Milk,713000000.0
MARYLAND,1956,Milk,1502000000.0
MASSACHUSETTS,1956,Milk,798000000.0
MICHIGAN,1956,Milk,5365000000.0
MINNESOTA,1956,Milk,9369000000.0
MISSISSIPPI,1956,Milk,1485000000.0
MISSOURI,1956,Milk,4127000000.0
MONTANA,1956,Milk,500000000.0
NEBRASKA,1956,Milk,2291000000.0
NEVADA,1956,Milk,90000000.0
NEW HAMPSHIRE,1956,Milk,387000000.0
NEW JERSEY,1956,Milk,1155000000.0
NEW MEXICO,1956,Milk,225000000.0
NEW YORK,1956,Milk,10020000000.0
NORTH CAROLINA,1956,Milk,1672000000.0
NORTH DAKOTA,1956,Milk,1791000000.0
OHIO,1956,Milk,5620000000.0
